  # frame#    Prot_CA   Prot_Backbone  Prot_Sidechain  Prot_All_Heavy Lig_wrt_Protein  Lig_wrt_Ligand
       101      4.222           4.217           5.154           4.626           7.317           2.088
       102      4.374           4.370           5.290           4.772           7.664           2.276
       103      4.251           4.253           5.200           4.669           7.762           2.205
       104      4.308           4.317           5.226           4.711           7.359           1.953
       105      4.322           4.335           5.228           4.723           8.057           2.481
       106      4.229           4.230           5.150           4.630           7.764           2.474
       107      4.183           4.183           5.107           4.583           7.699           2.150
       108      4.370           4.374           5.272           4.761           7.643           1.923
       109      4.445           4.449           5.349           4.830           7.057           1.475
       110      4.271           4.274           5.157           4.645           7.351           1.456
       111      4.388           4.390           5.288           4.777           7.096           1.757
       112      4.477           4.473           5.409           4.876           8.051           1.547
       113      4.462           4.464           5.375           4.855           8.184           1.528
       114      4.366           4.374           5.291           4.772           7.926           1.589
       115      4.551           4.554           5.403           4.919           7.946           1.384
       116      4.524           4.535           5.393           4.905           6.910           1.529
       117      4.162           4.166           5.080           4.560           6.928           1.697
       118      4.219           4.219           5.140           4.617           7.414           1.581
       119      4.117           4.121           5.067           4.529           7.221           1.372
       120      4.142           4.138           5.133           4.575           6.752           1.411
       121      4.128           4.131           5.087           4.551           7.905           1.493
       122      4.251           4.258           5.212           4.672           7.131           1.860
       123      4.190           4.195           5.154           4.606           7.317           1.632
       124      4.183           4.187           5.106           4.579           6.818           1.745
       125      4.313           4.318           5.248           4.716           6.821           1.768
       126      4.196           4.204           5.137           4.602           6.304           1.740
       127      4.306           4.311           5.228           4.701           6.885           1.989
       128      4.218           4.222           5.169           4.622           6.691           2.563
       129      4.271           4.278           5.202           4.675           7.236           2.248
       130      4.249           4.256           5.202           4.663           7.517           2.152
       131      4.214           4.222           5.140           4.614           7.401           2.406
       132      4.441           4.450           5.315           4.820           7.632           2.172
       133      4.294           4.304           5.211           4.695           7.283           1.900
       134      4.391           4.401           5.262           4.765           7.162           2.052
       135      4.274           4.285           5.153           4.654           7.387           2.255
       136      4.318           4.328           5.207           4.700           7.378           2.094
       137      4.345           4.352           5.228           4.728           7.862           2.090
       138      4.212           4.221           5.113           4.604           6.923           1.681
       139      4.262           4.274           5.146           4.645           8.110           2.357
       140      4.281           4.290           5.192           4.669           7.318           2.028
       141      4.271           4.281           5.179           4.667           7.451           2.352
       142      4.334           4.339           5.234           4.724           7.380           2.265
       143      4.142           4.145           5.047           4.533           7.339           2.338
       144      4.307           4.317           5.232           4.713           7.566           2.183
       145      4.255           4.261           5.185           4.656           7.131           2.382
       146      4.138           4.150           5.062           4.537           7.861           2.864
       147      4.156           4.167           5.095           4.568           7.852           2.453
       148      4.200           4.208           5.134           4.607           7.580           2.275
       149      4.236           4.251           5.149           4.636           7.694           2.249
       150      4.538           4.548           5.407           4.919           7.573           2.200
       151      4.376           4.388           5.275           4.772           7.594           2.082
       152      4.343           4.353           5.271           4.758           7.161           2.240
       153      4.564           4.570           5.467           4.960           6.466           1.898
       154      4.227           4.237           5.185           4.653           6.477           1.772
       155      4.188           4.202           5.134           4.612           6.482           2.868
       156      4.370           4.379           5.311           4.791           6.811           2.204
       157      4.246           4.253           5.182           4.655           6.865           1.899
       158      4.283           4.291           5.180           4.677           6.804           1.815
       159      4.124           4.132           5.053           4.530           6.477           1.718
       160      4.249           4.255           5.189           4.667           6.735           1.525
       161      4.274           4.285           5.212           4.686           6.370           1.658
       162      4.254           4.263           5.176           4.657           7.259           1.478
       163      4.231           4.243           5.133           4.619           7.285           1.522
       164      4.224           4.236           5.173           4.645           6.660           1.548
       165      4.154           4.163           5.090           4.564           6.529           1.202
       166      4.232           4.247           5.111           4.614           6.685           1.403
       167      4.213           4.226           5.121           4.609           6.528           1.403
       168      4.298           4.313           5.172           4.683           7.334           1.584
       169      4.368           4.384           5.242           4.749           6.975           1.671
       170      4.233           4.254           5.167           4.642           6.933           1.634
       171      4.120           4.133           5.071           4.535           6.966           1.691
       172      4.245           4.258           5.139           4.626           6.769           1.635
       173      3.913           3.924           4.898           4.341           6.487           1.613
